elevation,timestamp,ActivityName,ActivityType,rec_id,year,trajID,distance,time_diff,speed,speed_kmh,acceleration,avg_speed_10s,avg_speed_60s,max_speed_10s,avg_acc_10s,avg_acc_60s,max_acc_10s,el_change,d_direct10,d_sinu10,sinuosity,manual_cluster,transformed_values,kmeans4,kmeans5,geometry,c_ward_4,c_single_4,c_compl_4,x,y,c_ward_5,GIS_Group
401.699999999999989,2024-04-06T08:07:59Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,1.065184190372610,1,1.065184190372610,3.834663085341395,-2.626687430579813,10.996102695146840,11.697505567344775,15.021087365650603,-0.056288710299833,-0.000007746853191,2.537853706340357,0.099999999999966,26.856194940602538,31.942932486597819,1.189406487301926,2,2,2,3,"c(2680111.96527564, 1250186.97419516)",2,1,1,2680111.965275640133768,1250186.974195164162666,2,running
401.699999999999989,2024-04-06T08:08:00Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,3.446840629486822,1,3.446840629486822,12.408626266152558,2.381656439114212,11.736272008507370,11.874515657819236,15.021087365650603,0.205602587044592,0.060325609941787,2.537853706340357,0.099999999999966,26.763823147438217,32.231199091661445,1.204282322226694,3,3,3,1,"c(2680112.80464157, 1250186.31838864)",1,1,1,2680112.804641567170620,1250186.318388637853786,1,running
401.699999999999989,2024-04-06T08:08:01Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,3.549253722393519,1,3.549253722393519,12.777313400616668,0.102413092906697,11.665821645333356,11.742047982467582,15.021087365650603,-0.019569545326115,-0.025640436121023,2.537853706340357,0.099999999999966,27.087935084010862,32.022884910373364,1.182182577263907,3,3,3,4,"c(2680114.88034979, 1250183.56663543)",1,1,1,2680114.880349791608751,1250183.566635434515774,1,running
401.699999999999989,2024-04-06T08:08:02Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,3.939443699847691,1,3.939443699847691,14.181997319451689,0.390189977454172,11.597646327362106,11.720572703021698,15.021087365650603,-0.018937588325347,0.005190784963914,2.537853706340357,0.099999999999966,29.515239224475316,34.283234752327708,1.161543516269337,3,3,3,4,"c(2680117.25650021, 1250180.93013943)",1,1,1,2680117.256500206887722,1250180.930139428470284,1,running
401.699999999999989,2024-04-06T08:08:03Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,4.172524268236279,1,4.172524268236279,15.021087365650603,0.233080568388587,12.294531086626488,11.599391221804108,15.021087365650603,0.193579099795661,-0.022505382194894,2.537853706340357,0.099999999999966,29.486294341519777,33.874751143739623,1.148830393924422,3,3,3,1,"c(2680118.74035331, 1250177.28083859)",1,1,1,2680118.740353310015053,1250177.280838586855680,1,running
401.699999999999989,2024-04-06T08:08:04Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,3.671483167106782,1,3.671483167106782,13.217339401584416,-0.501041101129496,12.476423123671458,11.589084942207947,15.291550242923394,0.050525565845825,0.008293284922170,2.381656439114212,0.099999999999966,31.707758366067832,37.057219798623514,1.168711435567152,3,3,3,4,"c(2680122.82862782, 1250176.44659024)",1,1,1,2680122.828627820126712,1250176.446590243140236,1,running
401.699999999999989,2024-04-06T08:08:05Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,3.917898650508032,1,3.917898650508032,14.104435141828917,0.246415483401250,12.870672581000056,11.458910135057833,15.291550242923394,0.109513738146833,-0.025003528287261,2.381656439114212,0.099999999999966,32.502038296100956,35.880214479124461,1.103937363935380,3,3,3,4,"c(2680124.98283763, 1250173.47351629)",1,1,1,2680124.982837634161115,1250173.473516291240230,1,running
401.699999999999989,2024-04-06T08:08:06Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,3.414367046857140,1,3.414367046857140,12.291721368685703,-0.503531603650893,12.918499040118128,11.545757871749684,15.291550242923394,0.013285127532797,0.035280511668840,1.323141722359820,0.000000000000000,31.026867637894942,35.923937789078536,1.157833211148989,3,3,3,1,"c(2680127.88739922, 1250170.84417192)",1,1,1,2680127.887399223633111,1250170.844171922653913,1,running
401.699999999999989,2024-04-06T08:08:07Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,3.414367756566409,1,3.414367756566409,12.291723923639074,0.000000709709270,12.868596142147030,11.472501599404060,15.291550242923394,-0.013861916103083,-0.009192824174903,1.323141722359820,0.000000000000000,30.827030097394680,35.381266734490453,1.147735173408115,3,3,3,4,"c(2680130.41002119, 1250168.54324151)",1,1,1,2680130.410021188203245,1250168.543241512030363,1,running
401.699999999999989,2024-04-06T08:08:08Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,3.283388012364338,1,3.283388012364338,11.820196844511619,-0.130979744202071,11.986386984918543,11.351669528845248,15.291550242923394,-0.245058099230135,-0.022408323678567,1.323141722359820,0.000000000000000,30.587878453218732,32.452547074570376,1.060961031481915,3,3,3,4,"c(2680132.9326451, 1250166.24231219)",1,1,1,2680132.932645103428513,1250166.242312186863273,1,running
