Aktivitäts-ID,Aktivitätsdatum,Name der Aktivität,Aktivitätsart,Aktivitätsbeschreibung,Verstrichene Zeit,Distanz,Max. Herzfrequenz,Relative Leistung,Pendeln,Hinweis zur Privatsphäre für Aktivitäten,Aktivitätsausrüstung,Dateiname,Sportlergewicht,Fahrradgewicht,Verstrichene Zeit,Bewegungszeit,Distanz,Höchstgeschw.,Durchschnittliche Geschwindigkeit,Höhenzunahme,Höhenunterschied,Min. Höhe,Max. Höhe,Max. Steigung,Durchschnittliche Steigung,Durchschnittliche positive Steigung,Durchschnittliche negative Steigung,Max. Tritt-/Schrittfrequenz,Durchschnittliche Trittfrequenz,Max. Herzfrequenz,Durchschnittliche Herzfrequenz,Max. Watt,Durchschnittliche Watt,Kalorien,Max. Temperatur,Durchschnittliche Temperatur,Relative Leistung,Gesamtarbeit,Anzahl Läufe,Bergaufzeit,Bergabzeit,Andere Zeit,Gefühlte Anstrengung,Art,Startzeit,Gewichtete durchschnittliche Leistung,Leistungszahl,Gefühlte Anstrengung verwenden,Gefühlte relative Leistung,Pendeln,Insgesamt gestemmtes Gewicht,Von Upload,Auf Steigung angepasste Distanz,Wetterbeobachtungszeit,Wetterlage,Wetter: Temperatur,Scheinbare Temperatur,Taupunkt,Luftfeuchtigkeit,Wetter: Druck,Windgeschwindigkeit,Windböe,Windrichtung,Niederschlagsintensität,Sonnenaufgangszeit,Sonnenuntergangszeit,Mondphase,Fahrrad,Ausrüstung,Niederschlagswahrscheinlichkeit,Niederschlagsart,Wolkendecke,Wetter: Sichtbarkeit,UV-Index,Wetter: Ozon,Sprunganzahl,Schwierigkeit insgesamt,Durchschnittlicher Flow,Markiert,Durchschnittsgeschwindigkeit im Aufzeichnungszeitraum,Auf Schotter zurückgelegte Distanz,Neu getestete Distanz,Neu getestete Schotterdistanz,Aktivitätsanzahl,Schritte insgesamt,Eingesparte CO₂-Emissionen,Pool-Länge,Trainingsbelastung,Intensität,Durchschnittliches auf Steigung angepasstes Tempo,Medien
11091356418,"02.04.2024, 14:05:15",Zugfahrt nach Hause,Radfahrt,,6465,"23,02",,,false,,,activities/11091356418.gpx,,,6465.0,1883.0,23027.060546875,35.875389099121094,12.228921890258789,155.4995880126953,152.81387329101562,406.79998779296875,451.8999938964844,24.97673797607422,0.015199508517980576,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.5618035793304443,3103.199951171875,,,,,,,,,,""
11103101530,"03.04.2024, 06:49:52",Fahrt am Morgen,Radfahrt,,91190,"74,38",,,false,,,activities/11103101530.gpx,,,91190.0,3595.0,74379.7734375,36.12421798706055,20.689783096313477,924.5435791015625,1286.6435546875,283.79998779296875,786.9000244140625,47.416053771972656,-0.4736502766609192,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.8156571388244629,0.0,,,,,,,,,,""
11116616348,"06.04.2024, 07:33:54",Lauf am Morgen,Lauf,"Nach 3,5 km Schmerzen daher gehen und dann Straba",3893,"9,03",,,false,,,activities/11116616348.gpx,,,3893.0,3661.0,9035.23046875,14.430078506469727,2.467967987060547,37.86511993408203,39.02605056762695,400.6000061035156,419.1000061035156,6.8143157958984375,0.003320335876196623,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,9105.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3208913803100586,4277.5,,,,8132.0,,,,,2.4871346950531006,""
11188517987,"15.04.2024, 15:38:47",Lauf am Abend,Lauf,,2661,"5,54",,,false,,,activities/11188517987.gpx,,,2661.0,2131.0,5539.0498046875,6.416015625,2.5992724895477295,113.92933654785156,113.92933654785156,411.1000061035156,552.2999877929688,26.35401725769043,-0.48925358057022095,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5928.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0815670490264893,2492.10009765625,,,,5794.0,,,,,2.782027244567871,""
11203431760,"17.04.2024, 15:12:05",Kanufahrt am Abend,Kanu,,3263,"26,07",,,false,,,activities/11203431760.gpx,,,3263.0,1479.0,26071.900390625,55.5882568359375,17.62805938720703,114.9383316040039,114.9383316040039,365.1000061035156,414.20001220703125,37.2659912109375,0.11084730923175812,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1713366016.0,3.0,8.140000343322754,5.699999809265137,2.8299999237060547,0.6899999976158142,1011.6099853515625,4.0,8.550000190734863,273.0,0.3100000023841858,1713328384.0,1713378048.0,0.375,,,0.8600000143051147,5.0,0.8700000047683716,12911.0,1.0,,,,,0.0,7.990162372589111,1484.5999755859375,,,,,,,,,,""
11209427592,"18.04.2024, 12:26:36",Fahrt am Nachmittag,Radfahrt,,299,"1,58",,,false,,,activities/11209427592.gpx,,,299.0,299.0,1584.0799560546875,15.655993461608887,5.297926425933838,12.364285469055176,12.364285469055176,441.0,453.3999938964844,13.88886547088623,0.7259734272956848,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1713441536.0,3.0,5.630000114440918,4.53000020980835,2.0899999141693115,0.7799999713897705,1018.0,1.600000023841858,5.190000057220459,299.0,0.0,1713414656.0,1713464448.0,0.375,,,0.6600000262260437,5.0,0.8899999856948853,19188.0,3.0,,,,,0.0,5.297926425933838,0.0,,,,,,,,,,""
11239313364,"22.04.2024, 14:37:32",Lauf am Nachmittag,Lauf,,3919,"7,04",,,false,,,activities/11239313364.gpx,,,3919.0,2591.0,7048.22998046875,9.67780876159668,2.720273971557617,138.82662963867188,138.82662963867188,409.5,552.2999877929688,24.05253028869629,-0.09505932778120041,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7517.89990234375,1713794432.0,3.0,4.760000228881836,1.190000057220459,1.0299999713897705,0.7699999809265137,1018.0900268554688,4.659999847412109,10.40999984741211,47.0,0.0,1713759872.0,1713810304.0,0.375,,,0.699999988079071,6.0,0.9599999785423279,18514.0,2.0,,,,,0.0,1.7984766960144043,2989.300048828125,,,,6596.0,,,,,2.9015438556671143,""
